pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
EPT-0N	uce-5769_EPT_C5	1	10000	0.037037037037037	81	3	81	0
EPT-0O	uce-5769_EPT_C5	1	10000	0.0181069958847736	81	66	3645	0
EPT-0P	uce-5769_EPT_C5	1	10000	0.0	81	0	486	0
EPT-0A	uce-5810_EPT_C10	1	10000	0.0381848367459878	65	69	1807	13
EPT-0B	uce-5810_EPT_C10	1	10000	0.0271682340647857	65	26	957	18
EPT-0C	uce-5810_EPT_C10	1	10000	0.0377137502928086	65	161	4269	21
EPT-0D	uce-5810_EPT_C10	1	10000	0.042051282051282	65	41	975	0
EPT-0E	uce-5810_EPT_C10	1	10000	0.0482051282051282	65	141	2925	0
EPT-0F	uce-5810_EPT_C10	1	10000	0.0255432710636675	65	67	2623	302
EPT-0H	uce-5810_EPT_C10	1	10000	0.0077922077922077	65	3	385	5
EPT-0I	uce-5810_EPT_C10	1	10000	0.041618938526155	65	109	2619	306
EPT-0J	uce-5810_EPT_C10	1	10000	0.0266666666666666	65	26	975	0
EPT-0L	uce-5810_EPT_C10	1	10000	0.0153846153846153	65	1	65	0
EPT-0N	uce-5810_EPT_C10	1	10000	0.0153846153846153	65	1	65	0
EPT-0O	uce-5810_EPT_C10	1	10000	0.0281980742778541	65	82	2908	17
EPT-0P	uce-5810_EPT_C10	1	10000	0.0333333333333333	65	13	390	0
EPT-0A	uce-5822_EPT_C13	1	10000	0.0241545893719806	67	45	1863	13
EPT-0B	uce-5822_EPT_C13	1	10000	0.0248756218905472	67	25	1005	0
EPT-0C	uce-5822_EPT_C13	1	10000	0.0156695156695156	67	66	4212	210
EPT-0D	uce-5822_EPT_C13	1	10000	0.017910447761194	67	18	1005	0
EPT-0E	uce-5822_EPT_C13	1	10000	0.0157912804668726	67	46	2913	102
EPT-0F	uce-5822_EPT_C13	1	10000	0.0134888807874589	67	37	2743	272
EPT-0H	uce-5822_EPT_C13	1	10000	0.0232558139534883	67	9	387	15
EPT-0I	uce-5822_EPT_C13	1	10000	0.0206804536357571	67	62	2998	17
EPT-0J	uce-5822_EPT_C13	1	10000	0.0	67	0	978	27
EPT-0L	uce-5822_EPT_C13	1	10000	0.0153846153846153	65	1	65	2
EPT-0N	uce-5822_EPT_C13	1	10000	0.0	67	0	67	0
EPT-0O	uce-5822_EPT_C13	1	10000	0.0169664065151001	67	50	2947	68
EPT-0P	uce-5822_EPT_C13	1	10000	0.0149253731343283	67	6	402	0
EPT-0A	uce-5824_EPT_C10	1	10000	0.0416740872662511	201	234	5615	13
EPT-0B	uce-5824_EPT_C10	1	10000	0.0463797130463797	201	139	2997	18
EPT-0C	uce-5824_EPT_C10	1	10000	0.0398803589232303	201	520	13039	227
EPT-0D	uce-5824_EPT_C10	1	10000	0.0292747837658017	201	88	3006	9
EPT-0E	uce-5824_EPT_C10	1	10000	0.0483139856274184	201	437	9045	0
EPT-0F	uce-5824_EPT_C10	1	10000	0.0433914104982798	201	391	9011	34
EPT-0H	uce-5824_EPT_C10	1	10000	0.0472636815920398	201	57	1206	0
EPT-0I	uce-5824_EPT_C10	1	10000	0.0369577464788732	201	328	8875	170
EPT-0J	uce-5824_EPT_C10	1	10000	0.037817938420348	201	113	2988	27
EPT-0L	uce-5824_EPT_C10	1	10000	0.03	200	6	200	1
EPT-0N	uce-5824_EPT_C10	1	10000	0.0756756756756756	185	14	185	16
EPT-0O	uce-5824_EPT_C10	1	10000	0.0427231677665856	201	369	8637	408
EPT-0P	uce-5824_EPT_C10	1	10000	0.0613598673300165	201	74	1206	0
EPT-0A	uce-5863_EPT_C3	1	10000	0.0255979073243647	193	137	5352	52
EPT-0B	uce-5863_EPT_C3	1	10000	0.0361230329041487	193	101	2796	99
EPT-0C	uce-5863_EPT_C3	1	10000	0.0237007874015748	193	301	12700	38
EPT-0D	uce-5863_EPT_C3	1	10000	0.0249021700462468	193	70	2811	84
EPT-0E	uce-5863_EPT_C3	1	10000	0.0280341485925242	193	243	8668	17
EPT-0F	uce-5863_EPT_C3	1	10000	0.0204247417894859	193	176	8617	68
EPT-0H	uce-5863_EPT_C3	1	10000	0.0294882914137033	193	34	1153	5
EPT-0I	uce-5863_EPT_C3	1	10000	0.0260465116279069	193	224	8600	85
EPT-0J	uce-5863_EPT_C3	1	10000	0.0221070811744386	193	64	2895	0
EPT-0L	uce-5863_EPT_C3	1	10000	0.031578947368421	190	6	190	3
EPT-0N	uce-5863_EPT_C3	1	10000	0.027027027027027	185	5	185	8
EPT-0O	uce-5863_EPT_C3	1	10000	0.0310515172900494	193	264	8502	183
EPT-0P	uce-5863_EPT_C3	1	10000	0.0259067357512953	193	30	1158	0
EPT-0A	uce-604_EPT_C9	1	10000	0.008067407673001	207	45	5578	218
EPT-0B	uce-604_EPT_C9	1	10000	0.0141773821299043	207	43	3033	72
EPT-0C	uce-604_EPT_C9	1	10000	0.0123314950980392	207	161	13056	606
EPT-0D	uce-604_EPT_C9	1	10000	0.0208955223880597	207	63	3015	90
EPT-0E	uce-604_EPT_C9	1	10000	0.0173029090515842	207	160	9247	68
EPT-0F	uce-604_EPT_C9	1	10000	0.0137640137640137	207	124	9009	306
EPT-0H	uce-604_EPT_C9	1	10000	0.0133111480865224	207	16	1202	40
EPT-0I	uce-604_EPT_C9	1	10000	0.0145969257989605	207	132	9043	272
EPT-0J	uce-604_EPT_C9	1	10000	0.0127278981768145	207	37	2907	198
EPT-0L	uce-604_EPT_C9	1	10000	0.0098522167487684	203	2	203	4
EPT-0N	uce-604_EPT_C9	1	10000	0.0241545893719806	207	5	207	0
EPT-0O	uce-604_EPT_C9	1	10000	0.0117659758203799	207	109	9264	51
EPT-0P	uce-604_EPT_C9	1	10000	0.0132560066280033	207	16	1207	35
EPT-0A	uce-618_EPT_C5	1	10000	0.0049226441631504	61	7	1422	286
EPT-0B	uce-618_EPT_C5	1	10000	0.0	61	0	915	0
EPT-0C	uce-618_EPT_C5	1	10000	0.0094881398252184	61	38	4005	21
EPT-0D	uce-618_EPT_C5	1	10000	0.0104986876640419	61	8	762	153
EPT-0E	uce-618_EPT_C5	1	10000	0.0035183737294761	61	9	2558	187
EPT-0F	uce-618_EPT_C5	1	10000	0.0059018812246403	61	16	2711	34
EPT-0H	uce-618_EPT_C5	1	10000	0.0081967213114754	61	3	366	0
EPT-0I	uce-618_EPT_C5	1	10000	0.0058651026392961	61	16	2728	17
EPT-0J	uce-618_EPT_C5	1	10000	0.014207650273224	61	13	915	0
EPT-0L	uce-618_EPT_C5	1	10000	0.0	61	0	61	0
EPT-0N	uce-618_EPT_C5	1	10000	0.0172413793103448	58	1	58	3
EPT-0O	uce-618_EPT_C5	1	10000	0.0	61	0	2728	17
EPT-0P	uce-618_EPT_C5	1	10000	0.0081967213114754	61	3	366	0
EPT-0A	uce-6229_EPT_C12	1	10000	0.005883857764134	141	23	3909	39
EPT-0B	uce-6229_EPT_C12	1	10000	0.0191050779286073	141	38	1989	126
EPT-0C	uce-6229_EPT_C12	1	10000	0.0098264002620373	141	90	9159	147
EPT-0D	uce-6229_EPT_C12	1	10000	0.0133333333333333	141	27	2025	90
EPT-0E	uce-6229_EPT_C12	1	10000	0.0090562440419447	141	57	6294	51
EPT-0F	uce-6229_EPT_C12	1	10000	0.0125516364791865	141	79	6294	51
EPT-0H	uce-6229_EPT_C12	1	10000	0.0106382978723404	141	9	846	0
EPT-0I	uce-6229_EPT_C12	1	10000	0.0147361749326572	141	93	6311	34
EPT-0J	uce-6229_EPT_C12	1	10000	0.0069135802469135	141	14	2025	90
EPT-0L	uce-6229_EPT_C12	1	10000	0.0071942446043165	139	1	139	2
EPT-0N	uce-6229_EPT_C12	1	10000	0.0074074074074074	135	1	135	6
EPT-0O	uce-6229_EPT_C12	1	10000	0.0142993326978074	141	90	6294	51
EPT-0P	uce-6229_EPT_C12	1	10000	0.0106382978723404	141	9	846	0
EPT-0A	uce-6245_EPT_C3	1	10000	0.0229090123189971	169	106	4627	105
EPT-0B	uce-6245_EPT_C3	1	10000	0.0304829770387965	169	77	2526	9
EPT-0C	uce-6245_EPT_C3	1	10000	0.0204670453520872	169	227	11091	63
EPT-0D	uce-6245_EPT_C3	1	10000	0.0338915470494417	169	85	2508	27
EPT-0E	uce-6245_EPT_C3	1	10000	0.0333990795529257	169	254	7605	0
EPT-0F	uce-6245_EPT_C3	1	10000	0.0282024248813916	169	214	7588	17
EPT-0H	uce-6245_EPT_C3	1	10000	0.0167652859960552	169	17	1014	0
EPT-0I	uce-6245_EPT_C3	1	10000	0.0245890861275476	169	187	7605	0
EPT-0J	uce-6245_EPT_C3	1	10000	0.0217213114754098	169	53	2440	95
EPT-0L	uce-6245_EPT_C3	1	10000	0.029585798816568	169	5	169	0
EPT-0N	uce-6245_EPT_C3	1	10000	0.029585798816568	169	5	169	0
EPT-0O	uce-6245_EPT_C3	1	10000	0.0242488139167105	169	184	7588	17
EPT-0P	uce-6245_EPT_C3	1	10000	0.0278884462151394	169	28	1004	10
EPT-0A	uce-6288_EPT_C3	1	10000	0.0175544794188861	118	58	3304	0
EPT-0B	uce-6288_EPT_C3	1	10000	0.0255536626916524	118	45	1761	9
EPT-0C	uce-6288_EPT_C3	1	10000	0.0161090458488228	118	117	7263	525
EPT-0D	uce-6288_EPT_C3	1	10000	0.0135593220338983	118	24	1770	0
EPT-0E	uce-6288_EPT_C3	1	10000	0.0111111111111111	118	59	5310	0
EPT-0F	uce-6288_EPT_C3	1	10000	0.0195075757575757	118	103	5280	30
EPT-0H	uce-6288_EPT_C3	1	10000	0.0101744186046511	118	7	688	20
EPT-0I	uce-6288_EPT_C3	1	10000	0.0210526315789473	118	110	5225	85
EPT-0J	uce-6288_EPT_C3	1	10000	0.0188457008244994	118	32	1698	72
EPT-0L	uce-6288_EPT_C3	1	10000	0.0169491525423728	118	2	118	0
EPT-0N	uce-6288_EPT_C3	1	10000	0.0254237288135593	118	3	118	0
EPT-0O	uce-6288_EPT_C3	1	10000	0.0115991633390378	118	61	5259	51
EPT-0P	uce-6288_EPT_C3	1	10000	0.0225988700564971	118	16	708	0
EPT-0A	uce-6290_EPT_C5	1	10000	0.0294117647058823	46	31	1054	234
EPT-0B	uce-6290_EPT_C5	1	10000	0.0234948604992657	46	16	681	9
EPT-0C	uce-6290_EPT_C5	1	10000	0.0250329380764163	46	76	3036	0
EPT-0D	uce-6290_EPT_C5	1	10000	0.0220264317180616	46	15	681	9
EPT-0E	uce-6290_EPT_C5	1	10000	0.05208929593589	46	91	1747	323
EPT-0F	uce-6290_EPT_C5	1	10000	0.0202501488981536	46	34	1679	391
EPT-0H	uce-6290_EPT_C5	1	10000	0.0434782608695652	46	12	276	0
EPT-0I	uce-6290_EPT_C5	1	10000	0.0280193236714975	46	58	2070	0
EPT-0J	uce-6290_EPT_C5	1	10000	0.0693641618497109	46	36	519	171
EPT-0L	uce-6290_EPT_C5	1	10000	0.0217391304347826	46	1	46	0
EPT-0N	uce-6290_EPT_C5	1	10000	0.074074074074074	27	2	27	19
EPT-0O	uce-6290_EPT_C5	1	10000	0.0410628019323671	46	85	2070	0
EPT-0P	uce-6290_EPT_C5	1	10000	0.0883977900552486	46	16	181	95
EPT-0A	uce-6307_EPT_C10	1	10000	0.0346320346320346	33	32	924	0
EPT-0B	uce-6307_EPT_C10	1	10000	0.04	33	18	450	45
EPT-0C	uce-6307_EPT_C10	1	10000	0.0315252665739453	33	68	2157	21
EPT-0D	uce-6307_EPT_C10	1	10000	0.0363636363636363	33	18	495	0
EPT-0E	uce-6307_EPT_C10	1	10000	0.0397306397306397	33	59	1485	0
EPT-0F	uce-6307_EPT_C10	1	10000	0.0329966329966329	33	49	1485	0
EPT-0H	uce-6307_EPT_C10	1	10000	0.0353535353535353	33	7	198	0
EPT-0I	uce-6307_EPT_C10	1	10000	0.0348011363636363	33	49	1408	77
EPT-0J	uce-6307_EPT_C10	1	10000	0.0335429769392033	33	16	477	18
EPT-0L	uce-6307_EPT_C10	1	10000	0.0606060606060606	33	2	33	0
EPT-0N	uce-6307_EPT_C10	1	10000	0.08	25	2	25	8
EPT-0O	uce-6307_EPT_C10	1	10000	0.0333787465940054	33	49	1468	17
EPT-0P	uce-6307_EPT_C10	1	10000	0.0555555555555555	33	11	198	0
EPT-0A	uce-6323_EPT_C5	1	10000	0.0295191722458916	122	97	3286	130
EPT-0B	uce-6323_EPT_C5	1	10000	0.023030303030303	122	38	1650	180
EPT-0C	uce-6323_EPT_C5	1	10000	0.0287954749967862	122	224	7779	273
EPT-0D	uce-6323_EPT_C5	1	10000	0.0316939890710382	122	58	1830	0
EPT-0E	uce-6323_EPT_C5	1	10000	0.0121373032429357	122	64	5273	217
EPT-0F	uce-6323_EPT_C5	1	10000	0.03056280283265	122	164	5366	124
EPT-0H	uce-6323_EPT_C5	1	10000	0.0261348005502063	122	19	727	5
EPT-0I	uce-6323_EPT_C5	1	10000	0.0338023022108532	122	185	5473	17
EPT-0J	uce-6323_EPT_C5	1	10000	0.0282861896838602	122	51	1803	27
EPT-0L	uce-6323_EPT_C5	1	10000	0.0245901639344262	122	3	122	0
EPT-0N	uce-6323_EPT_C5	1	10000	0.0245901639344262	122	3	122	0
EPT-0O	uce-6323_EPT_C5	1	10000	0.0417122040072859	122	229	5490	0
EPT-0P	uce-6323_EPT_C5	1	10000	0.0437158469945355	122	32	732	0
EPT-0A	uce-6371_EPT_C5	1	10000	0.0	38	0	1064	0
EPT-0B	uce-6371_EPT_C5	1	10000	0.0087719298245614	38	5	570	0
EPT-0C	uce-6371_EPT_C5	1	10000	0.0044606650446066	38	11	2466	42
EPT-0D	uce-6371_EPT_C5	1	10000	0.0142602495543672	38	8	561	9
EPT-0E	uce-6371_EPT_C5	1	10000	0.0052631578947368	38	9	1710	0
EPT-0F	uce-6371_EPT_C5	1	10000	0.0061855670103092	38	9	1455	255
EPT-0H	uce-6371_EPT_C5	1	10000	0.0131578947368421	38	3	228	0
EPT-0I	uce-6371_EPT_C5	1	10000	0.0049261083743842	38	7	1421	289
EPT-0J	uce-6371_EPT_C5	1	10000	0.0175438596491228	38	10	570	0
EPT-0L	uce-6371_EPT_C5	1	10000	0.0	38	0	38	0
EPT-0N	uce-6371_EPT_C5	1	10000	0.0263157894736842	38	1	38	0
EPT-0O	uce-6371_EPT_C5	1	10000	0.0	38	0	1659	51
EPT-0P	uce-6371_EPT_C5	1	10000	0.0175438596491228	38	4	228	0
EPT-0A	uce-6399_EPT_C10	1	10000	0.0234073359073359	148	97	4144	0
EPT-0B	uce-6399_EPT_C10	1	10000	0.0208050655811849	148	46	2211	9
EPT-0C	uce-6399_EPT_C10	1	10000	0.0168012924071082	148	156	9285	483
EPT-0D	uce-6399_EPT_C10	1	10000	0.0096952908587257	148	21	2166	54
EPT-0E	uce-6399_EPT_C10	1	10000	0.0211832349825994	148	140	6609	51
EPT-0F	uce-6399_EPT_C10	1	10000	0.0180641276531687	148	120	6643	17
EPT-0H	uce-6399_EPT_C10	1	10000	0.0239179954441913	148	21	878	10
EPT-0I	uce-6399_EPT_C10	1	10000	0.0190339091490722	148	119	6252	408
EPT-0J	uce-6399_EPT_C10	1	10000	0.0198198198198198	148	44	2220	0
EPT-0L	uce-6399_EPT_C10	1	10000	0.0337837837837837	148	5	148	0
EPT-0N	uce-6399_EPT_C10	1	10000	0.0067567567567567	148	1	148	0
EPT-0O	uce-6399_EPT_C10	1	10000	0.0116792929292929	148	74	6336	324
EPT-0P	uce-6399_EPT_C10	1	10000	0.0112612612612612	148	10	888	0
EPT-0A	uce-6488_EPT_C9	1	10000	0.0125425170068027	168	59	4704	0
EPT-0B	uce-6488_EPT_C9	1	10000	0.0041614648356221	168	10	2403	117
EPT-0C	uce-6488_EPT_C9	1	10000	0.000843328335832	168	9	10672	416
EPT-0D	uce-6488_EPT_C9	1	10000	0.004070004070004	168	10	2457	63
EPT-0E	uce-6488_EPT_C9	1	10000	0.0030980603448275	168	23	7424	136
EPT-0F	uce-6488_EPT_C9	1	10000	0.0009578544061302	168	7	7308	252
EPT-0H	uce-6488_EPT_C9	1	10000	0.0062630480167014	168	6	958	50
EPT-0I	uce-6488_EPT_C9	1	10000	0.0055932880543347	168	42	7509	51
EPT-0J	uce-6488_EPT_C9	1	10000	0.0	168	0	2457	63
EPT-0L	uce-6488_EPT_C9	1	10000	0.0	167	0	167	1
EPT-0N	uce-6488_EPT_C9	1	10000	0.0059880239520958	167	1	167	1
EPT-0O	uce-6488_EPT_C9	1	10000	0.00600726459905	168	43	7158	402
EPT-0P	uce-6488_EPT_C9	1	10000	0.0059523809523809	168	6	1008	0
EPT-0A	uce-6493_EPT_C3	1	10000	0.0556376169374692	73	113	2031	13
EPT-0B	uce-6493_EPT_C3	1	10000	0.0666666666666666	73	73	1095	0
EPT-0C	uce-6493_EPT_C3	1	10000	0.056910569105691	73	273	4797	21
EPT-0D	uce-6493_EPT_C3	1	10000	0.0616942909760589	73	67	1086	9
EPT-0E	uce-6493_EPT_C3	1	10000	0.0642879114118732	73	209	3251	34
EPT-0F	uce-6493_EPT_C3	1	10000	0.063953488372093	73	209	3268	17
EPT-0H	uce-6493_EPT_C3	1	10000	0.0794044665012407	73	32	403	35
EPT-0I	uce-6493_EPT_C3	1	10000	0.0501835985312117	73	164	3268	17
EPT-0J	uce-6493_EPT_C3	1	10000	0.0514981273408239	73	55	1068	27
EPT-0L	uce-6493_EPT_C3	1	10000	0.0684931506849315	73	5	73	0
EPT-0N	uce-6493_EPT_C3	1	10000	0.0958904109589041	73	7	73	0
EPT-0O	uce-6493_EPT_C3	1	10000	0.0627092846270928	73	206	3285	0
EPT-0P	uce-6493_EPT_C3	1	10000	0.0684931506849315	73	30	438	0
EPT-0A	uce-6502_EPT_C9	1	10000	0.0162544169611307	51	23	1415	13
EPT-0B	uce-6502_EPT_C9	1	10000	0.0183006535947712	51	14	765	0
EPT-0C	uce-6502_EPT_C9	1	10000	0.0175597941265516	51	58	3303	63
EPT-0D	uce-6502_EPT_C9	1	10000	0.0254350736278447	51	19	747	18
EPT-0E	uce-6502_EPT_C9	1	10000	0.0217864923747276	51	50	2295	0
EPT-0F	uce-6502_EPT_C9	1	10000	0.0196078431372549	51	43	2193	102
EPT-0H	uce-6502_EPT_C9	1	10000	0.0326797385620915	51	10	306	0
EPT-0I	uce-6502_EPT_C9	1	10000	0.0248366013071895	51	57	2295	0
EPT-0J	uce-6502_EPT_C9	1	10000	0.0257452574525745	51	19	738	27
EPT-0L	uce-6502_EPT_C9	1	10000	0.0588235294117647	51	3	51	0
EPT-0N	uce-6502_EPT_C9	1	10000	0.0196078431372549	51	1	51	0
EPT-0O	uce-6502_EPT_C9	1	10000	0.0252100840336134	51	57	2261	34
EPT-0P	uce-6502_EPT_C9	1	10000	0.0130718954248366	51	4	306	0
EPT-0A	uce-655_EPT_C10	1	10000	0.0062665230588465	375	64	10213	287
EPT-0B	uce-655_EPT_C10	1	10000	0.0052195824334053	375	29	5556	69
EPT-0C	uce-655_EPT_C10	1	10000	0.0047088690524936	375	115	24422	328
EPT-0D	uce-655_EPT_C10	1	10000	0.0095310712924132	375	50	5246	379
EPT-0E	uce-655_EPT_C10	1	10000	0.0078180950107424	375	131	16756	119
EPT-0F	uce-655_EPT_C10	1	10000	0.0036718944485934	375	59	16068	807
EPT-0H	uce-655_EPT_C10	1	10000	0.0054054054054054	375	12	2220	30
EPT-0I	uce-655_EPT_C10	1	10000	0.0072498217256952	375	122	16828	47
EPT-0J	uce-655_EPT_C10	1	10000	0.0033112582781456	375	18	5436	189
EPT-0L	uce-655_EPT_C10	1	10000	0.0	337	0	337	38
EPT-0N	uce-655_EPT_C10	1	10000	0.008	375	3	375	0
EPT-0O	uce-655_EPT_C10	1	10000	0.0065112882614251	375	107	16433	442
EPT-0P	uce-655_EPT_C10	1	10000	0.0044444444444444	375	10	2250	0
EPT-0A	uce-6567_EPT_C9	1	10000	0.0113031914893617	63	17	1504	260
EPT-0B	uce-6567_EPT_C9	1	10000	0.0052910052910052	63	5	945	0
EPT-0C	uce-6567_EPT_C9	1	10000	0.0044004400440044	63	16	3636	522
EPT-0D	uce-6567_EPT_C9	1	10000	0.0068587105624142	63	5	729	216
EPT-0E	uce-6567_EPT_C9	1	10000	0.0120240480961923	63	30	2495	340
EPT-0F	uce-6567_EPT_C9	1	10000	0.0059281215264912	63	16	2699	136
EPT-0H	uce-6567_EPT_C9	1	10000	0.0	63	0	378	0
EPT-0I	uce-6567_EPT_C9	1	10000	0.0063492063492063	63	18	2835	0
EPT-0J	uce-6567_EPT_C9	1	10000	0.0222222222222222	63	17	765	180
EPT-0L	uce-6567_EPT_C9	1	10000	0.0158730158730158	63	1	63	0
EPT-0N	uce-6567_EPT_C9	1	10000	0.0158730158730158	63	1	63	0
EPT-0O	uce-6567_EPT_C9	1	10000	0.019400352733686	63	55	2835	0
EPT-0P	uce-6567_EPT_C9	1	10000	0.014388489208633	63	4	278	100
EPT-0A	uce-6569_EPT_C9	1	10000	0.0	82	0	2270	26
EPT-0B	uce-6569_EPT_C9	1	10000	0.0	82	0	1230	0
EPT-0C	uce-6569_EPT_C9	1	10000	0.0040808755332962	82	22	5391	21
EPT-0D	uce-6569_EPT_C9	1	10000	0.0041254125412541	82	5	1212	18
EPT-0E	uce-6569_EPT_C9	1	10000	0.0067750677506775	82	25	3690	0
EPT-0F	uce-6569_EPT_C9	1	10000	0.0024965325936199	82	9	3605	85
EPT-0H	uce-6569_EPT_C9	1	10000	0.0	82	0	492	0
EPT-0I	uce-6569_EPT_C9	1	10000	0.0024390243902439	82	9	3690	0
EPT-0J	uce-6569_EPT_C9	1	10000	0.0105691056910569	82	13	1230	0
EPT-0L	uce-6569_EPT_C9	1	10000	0.0	82	0	82	0
EPT-0N	uce-6569_EPT_C9	1	10000	0.0	82	0	82	0
EPT-0O	uce-6569_EPT_C9	1	10000	0.0048780487804878	82	18	3690	0
EPT-0P	uce-6569_EPT_C9	1	10000	0.0	82	0	492	0
EPT-0A	uce-6665_EPT_C3	1	10000	0.0411392405063291	204	195	4740	972
EPT-0B	uce-6665_EPT_C3	1	10000	0.0445468509984639	204	116	2604	456
EPT-0C	uce-6665_EPT_C3	1	10000	0.0386797730360425	204	484	12513	951
EPT-0D	uce-6665_EPT_C3	1	10000	0.0281350482315112	204	70	2488	572
EPT-0E	uce-6665_EPT_C3	1	10000	0.0352771778257739	203	294	8334	846
EPT-0F	uce-6665_EPT_C3	1	10000	0.0465451684803985	204	355	7627	1553
EPT-0H	uce-6665_EPT_C3	1	10000	0.046195652173913	199	51	1104	120
EPT-0I	uce-6665_EPT_C3	1	10000	0.0411208151382823	204	339	8244	936
EPT-0J	uce-6665_EPT_C3	1	10000	0.0386142186936124	204	107	2771	289
EPT-0L	uce-6665_EPT_C3	1	10000	0.0494505494505494	182	9	182	22
EPT-0N	uce-6665_EPT_C3	1	10000	0.0445544554455445	202	9	202	2
EPT-0O	uce-6665_EPT_C3	1	10000	0.0396190476190476	204	312	7875	1305
EPT-0P	uce-6665_EPT_C3	1	10000	0.0499021526418786	202	51	1022	202
EPT-0A	uce-6749_EPT_C3	1	10000	0.0104592996816734	79	23	2199	13
EPT-0B	uce-6749_EPT_C3	1	10000	0.020253164556962	79	24	1185	0
EPT-0C	uce-6749_EPT_C3	1	10000	0.0154679040989945	79	80	5172	42
EPT-0D	uce-6749_EPT_C3	1	10000	0.0119965724078834	79	14	1167	18
EPT-0E	uce-6749_EPT_C3	1	10000	0.0115330520393811	79	41	3555	0
EPT-0F	uce-6749_EPT_C3	1	10000	0.0160049245921822	79	52	3249	306
EPT-0H	uce-6749_EPT_C3	1	10000	0.0210970464135021	79	10	474	0
EPT-0I	uce-6749_EPT_C3	1	10000	0.0092827004219409	79	33	3555	0
EPT-0J	uce-6749_EPT_C3	1	10000	0.020253164556962	79	24	1185	0
EPT-0L	uce-6749_EPT_C3	1	10000	0.0379746835443038	79	3	79	0
EPT-0N	uce-6749_EPT_C3	1	10000	0.0	77	0	77	2
EPT-0O	uce-6749_EPT_C3	1	10000	0.0144149236856981	79	51	3538	17
EPT-0P	uce-6749_EPT_C3	1	10000	0.0084388185654008	79	4	474	0
EPT-0A	uce-6806_EPT_C10	1	10000	0.0481366459627329	184	248	5152	0
EPT-0B	uce-6806_EPT_C10	1	10000	0.0427536231884057	184	118	2760	0
EPT-0C	uce-6806_EPT_C10	1	10000	0.0401067217488596	184	466	11619	525
EPT-0D	uce-6806_EPT_C10	1	10000	0.0550692924872355	184	151	2742	18
EPT-0E	uce-6806_EPT_C10	1	10000	0.0490338164251207	184	406	8280	0
EPT-0F	uce-6806_EPT_C10	1	10000	0.0440506952134859	184	358	8127	153
EPT-0H	uce-6806_EPT_C10	1	10000	0.0434782608695652	184	48	1104	0
EPT-0I	uce-6806_EPT_C10	1	10000	0.0459502511947065	184	375	8161	119
EPT-0J	uce-6806_EPT_C10	1	10000	0.0485507246376811	184	134	2760	0
EPT-0L	uce-6806_EPT_C10	1	10000	0.0760869565217391	184	14	184	0
EPT-0N	uce-6806_EPT_C10	1	10000	0.0815217391304347	184	15	184	0
EPT-0O	uce-6806_EPT_C10	1	10000	0.0451127819548872	184	372	8246	34
EPT-0P	uce-6806_EPT_C10	1	10000	0.0579710144927536	184	64	1104	0
EPT-0A	uce-6818_EPT_C5	1	10000	0.063609799955046	164	283	4449	143
EPT-0B	uce-6818_EPT_C5	1	10000	0.0530395756833945	164	130	2451	9
EPT-0C	uce-6818_EPT_C5	1	10000	0.0527001862197392	164	566	10740	84
EPT-0D	uce-6818_EPT_C5	1	10000	0.0607304062371768	164	148	2437	23
EPT-0E	uce-6818_EPT_C5	1	10000	0.0538196834136269	164	391	7265	115
EPT-0F	uce-6818_EPT_C5	1	10000	0.0613037447988904	164	442	7210	170
EPT-0H	uce-6818_EPT_C5	1	10000	0.0619918699186991	164	61	984	0
EPT-0I	uce-6818_EPT_C5	1	10000	0.0571777807958712	164	421	7363	17
EPT-0J	uce-6818_EPT_C5	1	10000	0.0649789029535864	164	154	2370	90
EPT-0L	uce-6818_EPT_C5	1	10000	0.073170731707317	164	12	164	0
EPT-0N	uce-6818_EPT_C5	1	10000	0.0807453416149068	161	13	161	3
EPT-0O	uce-6818_EPT_C5	1	10000	0.057021159659247	164	415	7278	102
EPT-0P	uce-6818_EPT_C5	1	10000	0.0725229826353421	164	71	979	5
EPT-0A	uce-7084_EPT_C9	1	10000	0.0079051383399209	57	12	1518	78
EPT-0B	uce-7084_EPT_C9	1	10000	0.0105263157894736	57	9	855	0
EPT-0C	uce-7084_EPT_C9	1	10000	0.006015859994531	57	22	3657	105
EPT-0D	uce-7084_EPT_C9	1	10000	0.0116959064327485	57	10	855	0
EPT-0E	uce-7084_EPT_C9	1	10000	0.0072892938496583	57	16	2195	370
EPT-0F	uce-7084_EPT_C9	1	10000	0.0132553606237816	57	34	2565	0
EPT-0H	uce-7084_EPT_C9	1	10000	0.0118694362017804	57	4	337	5
EPT-0I	uce-7084_EPT_C9	1	10000	0.0081871345029239	57	21	2565	0
EPT-0J	uce-7084_EPT_C9	1	10000	0.0120772946859903	57	10	828	27
EPT-0L	uce-7084_EPT_C9	1	10000	0.0175438596491228	57	1	57	0
EPT-0N	uce-7084_EPT_C9	1	10000	0.0350877192982456	57	2	57	0
EPT-0O	uce-7084_EPT_C9	1	10000	0.0094191522762951	57	24	2548	17
EPT-0P	uce-7084_EPT_C9	1	10000	0.0118694362017804	57	4	337	5
EPT-0A	uce-7157_EPT_C9	1	10000	0.034786641929499	77	75	2156	0
EPT-0B	uce-7157_EPT_C9	1	10000	0.0413145539906103	77	44	1065	90
EPT-0C	uce-7157_EPT_C9	1	10000	0.0308933490751672	77	157	5082	0
